1366603200,123.515,11065450,46737,72.27057729,7025,8,0
1366776000,153.20019,11073800,67982,78.07006806,7086,8,0
1366948800,135.601,11082075,56533,76.73172404,7142,8,0
1367121600,135.98999,11090225,40986,74.50115066,7186,8,0
1367294400,139.109,11098475,48795,74.63339018,7238,8,0
1367467200,105.00003,11105600,57278,72.128914,7288,3,0
1367640000,111.98979,11113125,48349,77.13786636,7339,3,0
1367812800,120.94999,11121050,51244,81.64592348,7389,3,0
1367985600,113.95001,11129525,47359,81.64592348,7443,3,0
1368158400,117.68,11137850,67937,83.64950443,7505,3,0
1368331200,114.32,11146675,69320,89.15935203,7570,3,0
1368504000,119,11154850,63287,81.74987297,7628,3,0
1368676800,115.09024,11162150,60543,80.6376298,7689,3,0
1368849600,123.74995,11169850,51982,81.74987297,7742,3,0
1369022400,122.65001,11177150,50093,76.74477871,7786,3,0
1369195200,122.64,11185025,53981,92.31618308,7838,3,0
1369368000,131.5,11193100,55106,90.09169674,7890,3,0
1369540800,134.04701,11201425,39879,97.26804906,7937,3,0
1369713600,128.321,11209775,55138,97.87219843,7987,3,0
1369886400,130.99589,11218200,57170,102.101244,8040,3,0
1370059200,129.19945,11227800,52390,119.6215759,8092,3,0
1370232000,120.00002,11238125,52048,126.267219,8141,2,0
1370404800,122.4051,11248425,54947,156.7035621,8195,2,0
1370577600,110.29501,11256900,54331,124.8973935,8247,2,0
1370750400,98.47045,11265275,46237,129.5519548,8290,2,0
1370923200,108,11274175,51208,136.5337967,8332,2,0
1371096000,109,11284000,43302,149.7217202,8373,2,0
1371268800,101.96998,11292700,41531,136.5337967,8414,2,0
1371441600,100.52521,11301225,43399,148.0494004,8451,2,0
1371614400,107.835,11308000,46903,120.1699679,8493,2,0
1371787200,111,11315975,52994,166.3152356,8540,2,0
1371960000,107.68389,11324675,40634,169.1993148,8578,2,0
1372132800,103.86665,11331950,45588,142.281242,8617,2,0
1372305600,102.79001,11340825,46797,159.5857174,8658,2,0
1372478400,95.85301,11349050,38973,170.754179,8698,2,0
1372651200,90.998,11356975,34053,162.2694993,8728,2,0
1372824000,82.8,11365275,35351,185.6023685,8762,2,0
1372996800,67.85844,11373950,36291,187.7235384,8793,2,0
1373169600,70.942,11383325,28865,198.3293881,8823,2,0
1373342400,76.32791,11393000,41777,213.1775775,8859,2,0
1373515200,87.15,11402075,41040,249.7082121,8896,2,0
1373688000,95.995,11409975,40313,196.3851043,8938,2,0
1373860800,98.37516,11418325,36738,222.3963764,8971,2,0
1374033600,97.97,11426650,39565,219.7952492,9006,2,0
1374206400,93.41082,11435175,38020,219.7952492,9041,2,0
1374379200,88.93999,11444725,36884,253.6099029,9073,2,0
1374552000,95.396,11452850,39644,225.2998321,9107,2,0
1374724800,96.2,11460125,42304,212.8694965,9144,2,0
1374897600,95.20461,11468700,35987,256.375671,9179,2,0
1375070400,101.04202,11477275,44260,257.929463,9214,2,0
